Name,Naics Code Description,NAICS Code,Address,City,County,State,Zip Code,"Excess Food Estimate, Low (tons per year)","Excess Food Estimate, High (tons per year)",UniqueID,Longitude,Latitude,AvgExcessFoodWaste
Delight Ionas Delectable,Caterers,722320,37 Oak St,Indian Orchard,Hampden,MA,1151,4.1692035,10.176,RFS13979,-72.503120919085,42.15923639995,7.17260175
Delight Siam,Full-Service Restaurants,722511,128 Cabot St,Beverly,Essex,MA,1915,4.7022525,10.176,RFS62215,-70.879792282612,42.546535884682,7.43912625
Delight Spice,Full-Service Restaurants,722511,63 Concord Ave,Belmont,Middlesex,MA,2478,13.531518,18.656,RFS234607,-71.160210109259,42.391438704903,16.093759
Delight Vegetarian Inc,Full-Service Restaurants,722511,207e Cambridge St,Burlington,Middlesex,MA,1803,3.056658,15.264,RFS115395,-71.201305405565,42.51114710715,9.160329
Delivery Express,Full-Service Restaurants,722511,150 Fearing St Ste 31,Amherst,Hampshire,MA,1002,0.902088,0.902088,RFS79898,-72.526964780671,42.381564781701,0.902088
"Delops, Inc.",Limited-Service Restaurants,722513,1606 Memorial Dr,Chicopee,Hampden,MA,1020,1.247,1.5,RFS323472,-72.572926448889,42.200149542117,1.3735
"Delops, Inc.",Limited-Service Restaurants,722513,2021 Revere Beach Pkwy,Everett,Middlesex,MA,2149,11.223,13.5,RFS339563,-71.055161743051,42.40324228216,12.3615
"Delops, Inc.",Limited-Service Restaurants,722513,3 Broad St,Bridgewater,Plymouth,MA,2324,18.705,22.5,RFS365656,-70.975289998362,41.99032213764,20.6025
"Delops, Inc.",Limited-Service Restaurants,722513,43 Union Sq,Gardner,Worcester,MA,1440,19.952,24,RFS391728,-71.982815296893,42.566855494575,21.976
"Delops, Inc.",Limited-Service Restaurants,722513,540 Massasoit Rd,Worcester,Worcester,MA,1604,4.988,6,RFS406876,-71.762048442555,42.226017176663,5.494
"Delops, Inc.",Limited-Service Restaurants,722513,600 Providence Hwy,Dedham,Norfolk,MA,2026,155.875,1066.510748,RFS413262,-71.174054619786,42.243859462044,611.192874
Dels. Lemonaide,Full-Service Restaurants,722511,230 Huttleston Ave,Fairhaven,Bristol,MA,2719,2.144835,15.264,RFS127938,-70.878075505738,41.641677221196,8.7044175
"Deluxe Station Diner, LLC",Full-Service Restaurants,722511,70 Union St,Newton,Middlesex,MA,2459,5.4317505,20.352,RFS244417,-71.192441809425,42.329655415049,12.89187525
Demanio's Restaurant Inc,Full-Service Restaurants,722511,14 Malden St,Revere,Suffolk,MA,2151,2.1379875,15.264,RFS71880,-71.008674429972,42.416292853695,8.70099375
Demetris Function Facility,Caterers,722320,2 Washington St,Foxboro,Norfolk,MA,2035,3.074808,15.264,RFS7709,-71.253228153222,42.105267910805,9.169404
Demetrius Emmanuel,Limited-Service Restaurants,722513,1470 New State Hwy,Raynham,Bristol,MA,2767,1.3049685,6,RFS317360,-71.010779788366,41.904129933043,3.65248425
Denholm Coffee Shop Inc,Limited-Service Restaurants,722513,484 Main St Ste 3,Worcester,Worcester,MA,1608,3.054414,18,RFS398687,-71.802788337885,42.262258506797,10.527207
Dennis E Naughton,Limited-Service Restaurants,722513,116 Pleasant St,Attleboro,Bristol,MA,2703,4.95,4.95,RFS299446,-71.278462834267,41.948025687277,4.95
Dennys Place,Full-Service Restaurants,722511,134 Munroe St,Lynn,Essex,MA,1901,10.725495,16.96,RFS68112,-70.945774339424,42.463729634396,13.8427475
Denny's Plastering & Painting Inc.,Full-Service Restaurants,722511,66 Glendale St,Everett,Middlesex,MA,2149,4.2156345,16.96,RFS239049,-71.052898762768,42.414561590567,10.58781725
"Denny's, Inc.",Full-Service Restaurants,722511,152 Endicott St,Danvers,Essex,MA,1923,62.1,76.32,RFS82208,-70.933030442721,42.549425060409,69.21
Dente Enterprises LLC,Full-Service Restaurants,722511,26 Claudette Cir,Framingham,Middlesex,MA,1701,1.729794,10.176,RFS140360,-71.442807808211,42.325411689303,5.952897
Depasquale's At Night Cap Corner,Full-Service Restaurants,722511,339 River St,Newton,Middlesex,MA,2465,12.4038915,18.656,RFS169115,-71.239231301126,42.357664875965,15.52994575
Depasquale's Pasta,Full-Service Restaurants,722511,11 Board Aly,Boston,Suffolk,MA,2113,14.6184555,18.656,RFS41544,-71.055058049517,42.363110583029,16.63722775
Depot House of Pizza,Limited-Service Restaurants,722513,53 Essex St,Andover,Essex,MA,1810,1.741839,3,RFS405616,-71.144514855983,42.656934015177,2.3709195
Derby Joe LLC,Full-Service Restaurants,722511,142 Derby St,Salem,Essex,MA,1970,8.580396,13.568,RFS74527,-70.885527552942,42.522138882228,11.074198
Derbydeli Cafe,Full-Service Restaurants,722511,26 Congress St,Salem,Essex,MA,1970,1.741806,12,RFS140365,-70.889812156987,42.519418264772,6.870903
Derek Hampton,Limited-Service Restaurants,722513,290 Main St,Boxford,Essex,MA,1921,9.4841175,13.568,RFS363921,-71.04015241179,42.677810653966,11.52605875
Des Pizza and More,Limited-Service Restaurants,722513,21 Lathrop St Rear,Palmer,Hampden,MA,1069,2.6685285,13.5,RFS342210,-72.345117255174,42.168073400604,8.08426425
"DESIGN RESOURCE SERVICES, LTD.",Full-Service Restaurants,722511,10 Rodman Rd,Ashland,Middlesex,MA,1721,9.021012,13.568,RFS27541,-71.424943387401,42.258432932202,11.294506
Desperados,Full-Service Restaurants,722511,23 Eagle St,North Adams,Berkshire,MA,1247,2.3057595,2.3057595,RFS127699,-73.109711263901,42.699350774118,2.3057595
DESTINY COFFEHOUSE LTD,Limited-Service Restaurants,722513,64 Searsville Rd,South Dennis,Barnstable,MA,2660,8.729,11.487102,RFS418534,-70.146384764088,41.684498020627,10.108051
Devitos Pizzeria,Limited-Service Restaurants,722513,329 High St,Somerset,Bristol,MA,2726,1.5735225,10.5,RFS373874,-71.127263413975,41.770727627997,6.03676125
Devlin's Restaurants,Full-Service Restaurants,722511,332 Washington St,Brighton,Suffolk,MA,2135,26.5790085,26.5790085,RFS167234,-71.152288183341,42.349005716096,26.5790085
"Dfg Coffee, Inc.",Limited-Service Restaurants,722513,412 N Washington St,North Attleboro,Bristol,MA,2760,1.4395095,10.5,RFS388828,-71.329394027807,41.994896766479,5.96975475
D'Guru,Limited-Service Restaurants,722513,185 Devonshire St,Boston,Suffolk,MA,2110,16.211,19.5,RFS332532,-71.057301472032,42.355899629448,17.8555
Dharani,Full-Service Restaurants,722511,291 Turnpike Rd,Westborough,Worcester,MA,1581,21.040602,37.312,RFS150826,-71.650466156572,42.282907377913,29.176301
Diamante's Pizzeria,Limited-Service Restaurants,722513,19 Kingsbury Ave,Haverhill,Essex,MA,1835,11.7980445,16.5,RFS333717,-71.080382554785,42.764537664624,14.14902225
Diamond Gourmet,Limited-Service Restaurants,722513,1274 Main St,Brockton,Plymouth,MA,2301,12.9687195,19.5,RFS306961,-71.014536241234,42.061230255843,16.23435975
"Diamonds Restaurant Group, Inc.",Full-Service Restaurants,722511,49 Centre St,Lynn,Essex,MA,1905,2.4308295,11.872,RFS205908,-70.965443646564,42.464406186411,7.15141475
Dianes Villa Nova,Full-Service Restaurants,722511,5 Brimfield Rd,Holland,Hampden,MA,1521,2.034681,5.088,RFS207548,-72.163891150751,42.065922448371,3.5613405
"Diburro, LLC",Caterers,722320,24 Laurier St,Haverhill,Essex,MA,1832,8.580396,13.568,RFS9858,-71.107934912648,42.795546962271,11.074198
Dicapri Pizzeria,Limited-Service Restaurants,722513,567 Massachusetts Ave,Acton,Middlesex,MA,1720,9.021012,12,RFS409832,-71.473753955016,42.476176418768,10.510506
"Dicara's Deli, Inc.",Limited-Service Restaurants,722513,1349 Main St,Reading,Middlesex,MA,1867,7.5764535,16.5,RFS311370,-71.105075525577,42.55500985609,12.03822675
Dicecca Brothers Catering LLC,Caterers,722320,260 Lawrence Rd,Medford,Middlesex,MA,2155,1.122462,5.088,RFS10615,-71.116052102983,42.425053033819,3.105231
Dickinson Deli,Limited-Service Restaurants,722513,258 Dickinson St,Springfield,Hampden,MA,1108,3.208491,15,RFS357165,-72.562242760646,42.089258226512,9.1042455
Dickys Clam Shack Two Inc,Full-Service Restaurants,722511,14 Fall River Ave,Rehoboth,Bristol,MA,2769,9.000387,16.96,RFS71835,-71.291069167815,41.779378672475,12.9801935
Dighton House of Pizza Inc,Limited-Service Restaurants,722513,420 Somerset Ave,Dighton,Bristol,MA,2715,5.266074,13.5,RFS390151,-71.115917144872,41.853985770322,9.383037
Dilemme Inc,Full-Service Restaurants,722511,1 Market Sq,Amesbury,Essex,MA,1913,10.725495,10.725495,RFS26683,-70.928975552128,42.866655350469,10.725495
Dillons Local,Full-Service Restaurants,722511,21 S Park Ave,Plymouth,Plymouth,MA,2360,18.9542925,32.224,RFS116515,-70.66904820098,41.960666895658,25.58914625
"Dim Sum Cafe, Inc.",Full-Service Restaurants,722511,679 Fellsway W,Medford,Middlesex,MA,2155,2.0173065,5.088,RFS241484,-71.101216707475,42.432734254033,3.55265325
Dimas Incorporated,Full-Service Restaurants,722511,12 Washington St,Natick,Middlesex,MA,1760,5.885154,22.5,RFS53784,-71.346384333146,42.284894820574,14.192577
"Dimino Brothers Restaurant, Inc.",Limited-Service Restaurants,722513,190 Revere Beach Pkwy,Revere,Suffolk,MA,2151,27.9079515,27.9079515,RFS333891,-70.992620822259,42.399362519077,27.9079515
Dinda's Restaurant Corp,Full-Service Restaurants,722511,31 Winter St,Stoughton,Norfolk,MA,2072,1.4395095,11.872,RFS158622,-71.107578542253,42.123803323521,6.65575475
"Dine To Door, LLC",Limited-Service Restaurants,722513,51 Worcester Ln,Waltham,Middlesex,MA,2451,3.5283105,16.5,RFS402721,-71.241700875384,42.389587656269,10.01415525
Diner 122 Inc,Full-Service Restaurants,722511,28 Tattan Farm Rd,Worcester,Worcester,MA,1605,1.4395095,11.872,RFS147105,-71.830019209316,42.305325328333,6.65575475
Diner Enterprises LLC,Full-Service Restaurants,722511,22 Westford Rd,Tyngsboro,Middlesex,MA,1879,14.6591445,22.048,RFS122513,-71.420720465522,42.669562553419,18.35357225
"Ding & Yan, Inc.",Full-Service Restaurants,722511,461 Lincoln Ave,Saugus,Essex,MA,1906,1.4395095,1.4395095,RFS201098,-71.008610208463,42.448730854534,1.4395095
Dining For Hunger Inc,Full-Service Restaurants,722511,170 Water St FL 2,Leominster,Worcester,MA,1453,1.4395095,11.872,RFS93058,-71.751696581166,42.527806483335,6.65575475
Dining Services,Full-Service Restaurants,722511,1844 Commonwealth Ave,Auburndale,Middlesex,MA,2466,12.4038915,18.656,RFS101667,-71.241505990256,42.343737662662,15.52994575
Diningin LLC,Mobile Food Services,722330,280 Summer St FL 1,Boston,Suffolk,MA,2210,46.7665275,1089,RFS25074,-71.050350322483,42.350339529592,567.8832638
Dinky's Restaurant & CAF,Full-Service Restaurants,722511,23 Lear St,Shrewsbury,Worcester,MA,1545,6.6947265,11.872,RFS127734,-71.755183409265,42.294693638423,9.28336325
Dinner Dollar,Full-Service Restaurants,722511,380 School St,Carlisle,Middlesex,MA,1741,2.734446,13.568,RFS179528,-71.349744969965,42.519709920148,8.151223
Dinos Pizza Restaurant,Full-Service Restaurants,722511,615 Homestead Ave,Holyoke,Hampden,MA,1040,4.7241975,20.352,RFS232027,-72.650698222488,42.18630093451,12.53809875
"Dip Dog, Inc.",Limited-Service Restaurants,722513,233 Cardinal Medeiros Ave,Cambridge,Middlesex,MA,2141,15.786771,21,RFS350716,-71.091073830221,42.367721515584,18.3933855
Dippin Donuts Coffee Shop,Limited-Service Restaurants,722513,913 Southbridge St,Auburn,Worcester,MA,1501,1.4395095,10.5,RFS442998,-71.878040733248,42.173803074967,5.96975475
Discovery Cafe,Full-Service Restaurants,722511,3 Blackfan Cir,Boston,Suffolk,MA,2115,1.7874615,11.872,RFS152805,-71.105256948301,42.337756272904,6.82973075
Discovery Cafe,Full-Service Restaurants,722511,301 Binney St,Cambridge,Middlesex,MA,2142,3.7918155,18.656,RFS154619,-71.088247803737,42.366618193967,11.22390775
"District 50 Social and Athletic Corporation, Inc.",Limited-Service Restaurants,722513,163 Blossom St,Lynn,Essex,MA,1902,6.1225725,6.1225725,RFS324568,-70.951539542602,42.457974504459,6.1225725
"D'Itzel Restaurant, Inc.",Full-Service Restaurants,722511,15 Union St,Lynn,Essex,MA,1902,1.737483,1.737483,RFS79741,-70.937465637012,42.468842051601,1.737483
Divine Thai,Full-Service Restaurants,722511,123 Church St,Whitinsville,Worcester,MA,1588,22.500984,22.500984,RFS58211,-71.65995636781,42.112167366177,22.500984
Dj S Famous Wings,Limited-Service Restaurants,722513,874 Main St,Falmouth,Barnstable,MA,2540,14.964,19.692189,RFS439694,-70.601370681605,41.554449369791,17.3280945
Djg Restaurants LLC,Full-Service Restaurants,722511,38 Nash Rd,Acton,Middlesex,MA,1720,1.7393805,11.872,RFS179400,-71.469847444658,42.465160766209,6.80569025
D'Leon Coffee Roasters L.L.C.,Limited-Service Restaurants,722513,15 Hinckley Rd,Hyannis,Barnstable,MA,2601,1.4395095,10.5,RFS318264,-70.28868011631,41.667421798474,5.96975475
"Dlg Restaurants, Inc.",Full-Service Restaurants,722511,11 Robert Toner Blvd,Attleboro Falls,Bristol,MA,2763,1.4395095,11.872,RFS41812,-71.298501245521,41.969157686353,6.65575475
DLS Kitchen Inc,Full-Service Restaurants,722511,264 Hyde Park Ave,Jamaica Plain,Suffolk,MA,2130,1.474275,6.784,RFS142378,-71.117673871523,42.292489554474,4.1291375
"Dmb Snacks, Inc.",Mobile Food Services,722330,11 Swazey Rd,Somerset,Bristol,MA,2726,0.7631745,1.5,RFS24215,-71.147195536634,41.75311373385,1.13158725
DMD Pizza LLC,Limited-Service Restaurants,722513,124 West St,Ware,Hampshire,MA,1082,11.323323,18,RFS305205,-72.249080000581,42.256998784658,14.6616615
DMD Pizza LLC,Limited-Service Restaurants,722513,95 Railroad St,Belchertown,Hampshire,MA,1007,1.416492,9,RFS445608,-72.364300629645,42.19588274111,5.208246
Dnata Catering,Caterers,722320,9 Commercial St,Everett,Middlesex,MA,2149,1.4395095,11.872,RFS22944,-71.05440162064,42.393029211674,6.65575475
Dnina,Full-Service Restaurants,722511,111 S Broadway,Lawrence,Essex,MA,1843,1.9650345,8.48,RFS44338,-71.163365203171,42.696903482411,5.22251725
Dnsa Inc,Full-Service Restaurants,722511,1743 Centre St,West Roxbury,Suffolk,MA,2132,1.069596,1.069596,RFS96184,-71.150197557181,42.287360372795,1.069596
Do You Know This Stamp Com Inc,Full-Service Restaurants,722511,6 Edward Dr,Ashland,Middlesex,MA,1721,1.334916,8.48,RFS227337,-71.440893752426,42.236446216766,4.907458
Doctors Associates Inc.,Full-Service Restaurants,722511,446 Lincoln St,Worcester,Worcester,MA,1605,1.4395095,11.872,RFS197917,-71.781179675191,42.291834918998,6.65575475
"Doglio Coffee, LLC",Limited-Service Restaurants,722513,544 Summer Pl,Blackstone,Worcester,MA,1504,1.4395095,1.4395095,RFS407436,-71.520154742122,42.016273713704,1.4395095
Dogs,Limited-Service Restaurants,722513,672 Old Dunstable Rd,Groton,Middlesex,MA,1450,3.2054055,13.5,RFS421467,-71.505362873397,42.642841743188,8.35270275
Dogs & Coffee LLC,Limited-Service Restaurants,722513,66 Eutaw St APT 1,Boston,Suffolk,MA,2128,11.223,13.5,RFS420395,-71.037122609638,42.379474721999,12.3615
"Dogs R Us, LLC",Limited-Service Restaurants,722513,127 Pembroke St,Boston,Suffolk,MA,2118,12.47,15,RFS306762,-71.076685145959,42.342417833818,13.735
Doing Business As The Sober Sous Chef PR,Caterers,722320,67 Park St,Turners Falls,Franklin,MA,1376,0.96525,5.088,RFS20001,-72.55270435775,42.603778527122,3.026625
Dokbua Thai Restaurant,Full-Service Restaurants,722511,411 Harvard St,Brookline,Norfolk,MA,2446,4.125,8.48,RFS188823,-71.126854462232,42.345295734498,6.3025
"Dolan Enterprises, Inc",Limited-Service Restaurants,722513,282 Pleasant St,Dracut,Middlesex,MA,1826,11.088,30,RFS362597,-71.313818905355,42.664943490183,20.544
Dolphin Restaurant Inc,Full-Service Restaurants,722511,3250 Main St,Barnstable,Barnstable,MA,2630,26.256252,26.256252,RFS164947,-70.302409685097,41.701153402233,26.256252
Domino's,Limited-Service Restaurants,722513,1400 Tremont St,Boston,Suffolk,MA,2120,4.4909865,4.4909865,RFS313739,-71.095437670722,42.331504827966,4.4909865
Domino's,Limited-Service Restaurants,722513,186 Great Rd Ste 4,Bedford,Middlesex,MA,1730,4.087677,25.5,RFS332838,-71.273342112787,42.489671705654,14.7938385
Domino's,Limited-Service Restaurants,722513,374 Chelmsford St,Lowell,Middlesex,MA,1851,4.3027545,25.5,RFS381837,-71.321368486687,42.629680456692,14.90137725
Domino's,Limited-Service Restaurants,722513,398 Cabot St,Beverly,Essex,MA,1915,18.233358,18.233358,RFS385040,-70.881675119446,42.558445340807,18.233358
Domino's,Limited-Service Restaurants,722513,624 Boston Rd,Springfield,Hampden,MA,1119,15.169704,15.169704,RFS416895,-72.523996594084,42.134913445776,15.169704
Domino's,Limited-Service Restaurants,722513,790 Liberty St,Springfield,Hampden,MA,1104,4.419789,25.5,RFS432134,-72.584417438563,42.124456641466,14.9598945
Domino's,Limited-Service Restaurants,722513,907 Sumner Ave,Springfield,Hampden,MA,1118,13.385031,22.5,RFS442364,-72.54375967254,42.088856270208,17.9425155
Dominos Pizza,Limited-Service Restaurants,722513,1 Maple Rd,Melrose,Middlesex,MA,2176,19.169667,25.5,RFS284289,-71.074455468373,42.46375965674,22.3348335
Dominos Pizza,Limited-Service Restaurants,722513,1033 Massachusetts Ave # 3,Cambridge,Middlesex,MA,2138,19.169667,19.169667,RFS289539,-71.112718967223,42.37002353588,19.169667
Dominos Pizza,Limited-Service Restaurants,722513,11 Union St,Easthampton,Hampshire,MA,1027,4.2400875,25.5,RFS294111,-72.671933563486,42.269892766122,14.87004375
Dominos Pizza,Limited-Service Restaurants,722513,240 Chestnut St,Needham,Norfolk,MA,2492,17.561643,17.561643,RFS352278,-71.237505460225,42.276198322636,17.561643
Dominos Pizza,Limited-Service Restaurants,722513,4 Canal St,Salem,Essex,MA,1970,5.1478185,25.5,RFS385250,-70.895503222826,42.517618009018,15.32390925
Dominos Pizza,Limited-Service Restaurants,722513,95 Railroad St,Belchertown,Hampshire,MA,1007,1.4395095,10.5,RFS445607,-72.364300629645,42.19588274111,5.96975475
Domino's Pizza,Limited-Service Restaurants,722513,230 Main St,Medford,Middlesex,MA,2155,13.531518,18,RFS349449,-71.110292327038,42.411152370814,15.765759
Domino's Pizza,Limited-Service Restaurants,722513,277 Main St,Charlestown,Suffolk,MA,2129,4.904922,27,RFS361356,-71.066836802368,42.377428451625,15.952461
Domino's Pizza,Limited-Service Restaurants,722513,309 Center St,Ludlow,Hampden,MA,1056,4.244691,25.5,RFS368998,-72.482309803863,42.165248158842,14.8723455
Domino's Pizza,Limited-Service Restaurants,722513,329 Washington St Ste 203,Woburn,Middlesex,MA,1801,2.1521445,10.5,RFS373902,-71.124763696957,42.496636343051,6.32607225
Domino's Pizza,Limited-Service Restaurants,722513,428 Salem St,Medford,Middlesex,MA,2155,14.6591445,19.5,RFS391512,-71.092140399997,42.422637408258,17.07957225
Domino's Pizza,Limited-Service Restaurants,722513,5 Main Street EXT Ste 109,Plymouth,Plymouth,MA,2360,4.860438,25.5,RFS400290,-70.664010254061,41.955972940026,15.180219
Domino's Pizza,Limited-Service Restaurants,722513,681 Bridge St,Lowell,Middlesex,MA,1850,19.169667,19.169667,RFS422124,-71.302217653066,42.653955691824,19.169667
Domino's Pizza,Limited-Service Restaurants,722513,762 Pleasant St,Belmont,Middlesex,MA,2478,1.442925,9,RFS430295,-71.181200899141,42.393313608421,5.2214625
Domino's Pizza,Limited-Service Restaurants,722513,988 Bedford St,Abington,Plymouth,MA,2351,15.015693,21,RFS447748,-70.950145556028,42.131304252497,18.0078465
Domino's Pizza LLC,Limited-Service Restaurants,722513,628 Washington St,Dedham,Norfolk,MA,2026,18.705,22.5,RFS417306,-71.178955959371,42.241086294067,20.6025
Dom's Sub's and Deli,Limited-Service Restaurants,722513,79 Bridge St,Beverly,Essex,MA,1915,1.741806,12,RFS432069,-70.89554240598,42.550561434154,6.870903
Don Hacienda Jauan Restaraunt,Full-Service Restaurants,722511,875 Main St,Worcester,Worcester,MA,1610,9.0797025,16.96,RFS269493,-71.817015389376,42.252941030426,13.01985125
Don Julio Restaurant,Full-Service Restaurants,722511,514 Medford St,Somerville,Middlesex,MA,2145,1.5834555,1.5834555,RFS212953,-71.103794403867,42.396459340385,1.5834555
Don Pedro,Full-Service Restaurants,722511,118 S Union St,Lawrence,Essex,MA,1843,9.6529455,15.264,RFS51975,-71.153322234271,42.698343069661,12.45847275
